,S,K,T,r,sigma,value
33,184.1045144006907,116.6333580731741,0.1250183164108054,0.019203851575445074,0.7771241935744139,0.785441873036163
34,77.90568687164394,91.66471801472825,3.046684945288925,0.028935085862652466,0.7273306310804261,41.45877964821173
35,193.8016498895547,69.08981790489088,4.540819278415454,0.010407227409380177,1.3728947639906606,50.37938703380726
36,125.20206559268847,118.90333316020471,1.387638256154965,0.01926010004534204,0.16284089735554497,5.243452921377255
37,84.91841338114486,100.48205691538224,2.83160118568756,0.02484008564265036,1.2250255545622615,66.68005241703636
38,10.325370921187238,128.05522254293862,2.740397571766296,0.011354354404574423,0.6841657968264167,113.98305974443689
39,38.868351439303936,63.22980878242603,3.4304102253836644,0.03285110879175274,0.6283026918846656,30.70138025806314
40,132.70721149588934,58.61060885404646,3.915072294675742,0.004072542894772769,0.8527831683794227,24.717714312509656
41,170.00970325144414,146.93586826403546,1.7853918840583343,0.03697689323654081,0.32423394706809244,13.171961476052601
42,7.636349412324517,91.45471390202047,3.6583028277635115,0.008284065579338798,0.950656039081872,82.54662147478528
43,173.82293629400561,100.34483356828659,0.9769449762140903,0.04160781762888823,0.97632156851698,19.419418527712182
44,47.40503192867467,126.00943471553157,0.6451359708801357,0.026740484430158896,1.0932837720049968,80.840002734777
45,122.83404482739722,93.99776937021383,3.3501378409118336,0.021830941604869692,0.6941000720512802,33.6979055827411
46,111.89429582549855,139.40732084523222,1.2116874356364855,0.04433304087625302,1.2404618790963569,72.13878913052025
47,147.24078655409727,70.15173613087097,2.0714549305092254,0.04527671310308483,0.693229796025372,10.112223263582946
48,167.50782359769153,54.136849484146495,2.437552164074866,0.014785818396235998,0.6715254775839654,6.0092529055040735
49,143.6742922792968,55.39766656869736,1.169842889706663,0.03102339494763643,0.15279333065976702,2.4593186107993604e-09
50,37.529926287542416,94.5882348711182,1.9058738682664067,0.03381577059773176,1.3420144108965129,69.31207961228299
51,38.01812737271633,78.56447106295667,0.11306970495170765,0.011895042285292028,0.9514109740081648,40.51093080953169
52,23.25682719723281,115.86960024510017,0.030681708930027085,0.042598570764276346,1.2758732949326927,92.46143075736292
53,124.12335408657749,88.23972568217533,1.0519281887974608,0.0470115109581474,1.3382830608026315,34.51647838937849
54,129.75026690102217,102.23162411354592,2.9402296827042007,0.03250327771129893,0.8579623436393844,42.74409858715664
55,63.09685323010046,59.74508184952914,2.486288115661816,0.02634451270400632,1.3402915092179608,38.70157649128567
56,25.956846478417184,72.40832032157375,1.6877440154768357,0.020261062517098496,1.3469212989430297,54.91008115799458
57,153.3759160873666,147.61695614930372,2.734417036416395,0.005662444339830478,0.34895197498329694,30.041806705214455
58,7.531789797884647,145.19061107730448,4.456511536724003,0.017815985645587958,1.3760708126898116,130.7062722993114
59,191.9690456320645,87.67530163991631,2.3355340413063526,0.003438764052130769,0.3667726545901741,2.5126219120961384
60,58.48680706198574,110.30344482252418,3.100692574200201,0.042232246133577046,0.19966357539688723,39.17175657303276
61,101.74811681573514,115.88579418312425,2.114472346175322,0.015444274638587968,1.1888445132291048,70.80978871543562
62,128.10059621048526,53.897671508008806,4.263856322968938,0.03195376148070451,0.2890571800001642,0.8630487744741897
63,163.86820560643667,130.58652292414965,1.681762114454311,0.016627964634033276,1.3411533952143462,71.80446652312855
64,13.687473265717752,94.12403135431704,1.233919449572105,0.030144013634077572,0.3839456518833378,76.99991202997057
65,161.94900294366346,144.2795361825605,4.456494373499072,0.006921447949503605,0.9601504693491439,93.17391674873362
66,14.026236278947657,75.12331508577984,0.4244769485149297,0.044005644958641926,0.47770192085530083,59.706846563470194
67,84.12525841405612,137.32072675999694,1.6012388166417046,0.010991204419214404,1.1194961625447584,85.0827161836449
68,197.5247514034293,70.33978656454266,3.4251178672335687,0.023269055050338477,0.12810235227650935,7.1370969760351085e-06
69,10.920383009017808,97.27441553439402,2.9056238421955287,0.007412905109984212,0.7791043386941781,85.06807551427383
70,107.04242862053803,91.71476311930832,2.589661980698615,0.025925105909398477,0.38034835326184857,13.985431657523478
71,5.152379170617816,91.59675315740829,0.7837919798101767,0.027504763891115537,1.212708184427917,84.51549861531335
72,69.44123819523702,94.39909245867564,0.45496389433008655,0.007198069738295162,0.23504608033932295,24.784740938950108
73,118.19590291568028,120.13955319295778,4.603980139854753,0.01254444951847725,0.17669865044730942,15.113971415862544
74,170.7298134696021,105.59140929280761,2.069551229031063,0.001757002822554832,0.20910860787804492,0.9088663130015862
75,55.97599456162969,147.82324023850936,0.8120975713650846,0.01942203621349201,1.0549293872233763,96.127146051089
76,169.79497657956938,58.40872312600477,3.0346147301337605,0.040314152708936915,1.2322818100161752,27.285607018772247
77,80.68551270113122,85.84950977205054,4.8666246304727165,0.012048259819194253,1.2362304177081658,67.00263925810759
78,46.1477476891504,93.7234673620061,4.623201554353962,0.006805792558033062,0.197623866132612,45.3114790398974
79,40.69975487688331,71.80834676192706,2.1714572848460847,0.008496715332004726,0.7724576960302165,41.224425643188525
80,60.02733816510701,78.73455720155332,1.7072136210535593,0.02954532601054891,0.10154321000441296,15.011295040423214
81,8.310676378006598,147.79810054607674,1.3845855670815832,0.04609895939251288,0.11332087840000088,130.34853458918406
82,49.856839796443,86.25029825785953,2.870753865393662,0.03146706099749854,0.5570936593145127,40.27190213455523
83,94.3991115250441,65.12227011302436,0.6562234014576307,0.039194805912537496,0.8512670722414197,9.074234314445963
84,50.88020431291484,130.17061588083453,0.7557438444109937,0.02535507798695939,1.0611828034353945,82.6404630319722
85,177.39043675086194,129.56954599462227,2.815463312735822,0.03580190102174302,0.8113588555871301,46.9647080499451
86,120.15232043960566,107.06457798809268,3.0138372521022245,0.002178351685981645,0.07498933386125847,1.38043072786364
87,134.0685615357534,70.1225247878641,1.1095808674914442,0.04285974671654724,1.449887643563652,26.58940312207791
88,122.33871593453725,68.50614199641994,1.4968763438263628,0.027551609106559745,0.6548103355369741,8.607767179639907
89,21.767942035155265,63.47035121605364,4.814722648420452,0.016428293079201323,0.33048601482132556,37.851496681445056
90,64.93987798527844,88.53746502446384,0.5071140693552872,0.019994993370994363,0.07715450731775633,22.704376081052217
91,26.62268167246078,119.51696413590437,2.5155779176834248,0.010485536071788832,1.4879647877430706,104.56302309011667
92,22.394817677306733,139.18584056768506,4.9957686874518075,0.03330528823411272,0.5893432202097806,98.34541628469508
93,183.8969096119694,117.32264499769973,3.856556314518189,0.02615191407182375,1.2268113389331767,74.65845997768132
94,47.542186374825434,117.93702918451322,4.455219159313221,0.003303218474615477,0.9406545540515251,93.58967933444941
95,54.10264109228711,145.84556923584785,1.082398772180155,0.019383468991866385,1.0579438949697695,97.8790952466204
96,143.7720681566993,59.475584660885616,2.500434681682773,0.034660995439212715,0.775349655050572,11.892746777635336
97,177.79566467583152,132.08399413539567,0.05410347671515159,0.015892444959745813,0.6622025985106538,0.23744076568212424
98,135.07561183590738,88.6553430372933,4.2220526202228355,0.015163385252282398,0.3211808218835327,9.124797118753925
99,175.19537101558038,148.04070701444346,1.8096591912300948,0.02736645325871599,1.2657963981715297,79.14079813968971
100,192.1298926866229,141.0600227690763,2.440651148956156,0.03564966513338976,0.055807870704712464,7.756635579005806e-06
101,58.21085479009258,77.9442162887161,3.4355266839102017,0.031227370783451544,0.3868504159409172,24.42160623036981
102,122.19990071925035,55.76902627775128,1.9670851040707187,0.026263318407952957,0.23126407198230547,0.04054536732947739
103,99.60892273083988,94.2537245441444,0.08766219586127388,0.01583360457067462,1.450676734387132,13.869237958142648
104,45.16399286897803,74.05177842507698,1.9523408689975659,0.04442783645466722,0.9566473638196457,40.50638130540169
105,42.93709356751971,78.94289821563768,3.040861085251328,0.010038824768355357,0.35925113029052885,36.9848890793361
106,91.5748697930381,147.8135809242632,0.09807472756248548,0.026803854280948305,1.087961147781629,57.295239037202975
107,36.91005261515803,129.5473531365057,4.846372130732884,0.024005456950802313,0.34394177797053577,79.76989035457039
108,104.78551663830574,107.03623407075986,2.405642737429324,0.040692453748133815,1.4551724985541397,70.93303554756113
109,189.60287522057934,99.91613647203395,2.552073374063055,0.013857340587162311,0.6101080839068358,17.814013482069683
110,154.90715474653584,127.39782010359882,0.8645589769089812,0.03818223583692535,0.10273597805467649,0.036721356738710575
111,115.07473244050377,129.80432650121577,1.7369784306713858,0.02551646970923885,1.4702343824970736,84.43112926111942
112,130.2947230795112,118.35588035436429,2.2604829721105735,0.007828868304337974,0.4697591611219733,27.443940147237797
113,49.234662659228555,76.4851817101926,0.044162238058940706,0.02610572127778774,0.5536925567202662,27.162525473197206
114,113.70966520021537,112.79024691647916,1.5414977946286157,0.01050198543532187,1.0472690886183094,53.06153450026298
115,57.970761307778915,91.07533082814109,1.3631710108030508,0.03404413984315859,0.7184858841765253,40.54388132625765
116,162.71640505784592,107.28386639380471,4.0042514306294725,0.007643535319281603,1.1021389610441987,69.29893028888888
117,14.42150175919954,54.394260988804156,0.44439166546464126,0.043533533788771984,0.4275364730484276,38.93056824906453
118,77.28124965207492,93.60359460767329,1.8625662933036908,0.04993782123356037,0.7630516435346947,36.44062917193957
119,123.06658125751528,132.49287563448812,4.65601329928661,0.016475555832637885,1.145268865711863,96.09181809456184
120,91.97435861363023,73.56903194918024,3.0914039650296985,0.004576485551155121,1.2943189528872154,51.75713801747329
121,83.15372207523215,144.57625791568876,2.6570202401200502,0.011788564395457213,1.1522933345352564,103.31345671648359
122,165.69463576681167,132.0881442560135,0.6193797415813856,0.01709015818432804,0.8582990598895409,23.980727383976927
123,95.13920323155244,83.60821685608288,1.8352391666314953,0.04053511454388643,0.22335922496405847,3.864276345134442
124,129.49355477914722,67.52823857917964,2.220757962951188,0.02743017760338372,0.806179322667066,16.903746905863688
125,50.43646893904932,136.98385189807448,4.7444737600039835,0.013829078034458282,0.13122279885913257,77.8514431128926
126,179.70624343296404,127.3935358953756,4.257364564904909,0.004534497524871254,0.48618914766827587,34.568470025478334
127,198.83740896122785,121.30002723318886,3.1175997521358134,0.027933836619204934,1.2587602649247975,72.31635043922854
128,196.53493629294024,99.45205560479216,0.14897893917058203,0.009894668047447125,0.8616068073034173,0.33844113487903105
129,74.17704526060531,109.19269089202086,2.504773216007396,0.028543168528591727,0.107176002552602,27.662479156308848
130,104.96201608454581,132.62927775929614,4.692708787499945,0.024302098590312488,0.317700779759475,37.18301199911361
131,129.6452699634875,68.89932963500522,2.8376174622273824,0.0029137396730050764,1.143661227886059,37.641509211926206
132,191.79390566618758,53.71605830723735,1.5576912136144905,0.03775058546487473,0.9271570108225663,6.332718258200044
133,55.12614450164517,56.23928310771636,0.7817291016463834,0.006609663374210221,0.6161747289424793,12.338981400932386
134,151.0873921097357,138.72768259409204,1.3869021775915495,0.04146598089179255,0.47218021053173725,21.81729012109235
135,74.42816451201215,147.31500319196664,3.9097306328929737,0.01780410410299202,0.3710848420555317,71.0250567069643
136,180.7746176605161,103.61730651602166,4.982090277046084,0.026240853951059948,0.5019931723293902,21.79052208832992
137,72.35684927725626,147.62711653593095,0.4776894701878509,0.03236221288832772,0.051762091087849585,73.0056362901073
138,11.604060365853442,113.22095456119703,0.998701217188751,0.0434786040804311,0.7655622504978529,96.81865555435584
139,190.1723760757772,134.30682079488082,2.841273481012477,0.004315612113079701,0.7036588938559801,46.27038860035785
140,43.46119866298031,116.238408990592,4.487695068009593,0.011432935998838777,0.13207613170797927,66.96587669743883
141,198.749461529827,143.0661121437608,1.0747005430637309,0.005776489619144888,0.22169785663702668,1.2410521795618354
142,159.93520482603105,137.56276039222985,4.640423240633334,0.0471762813552936,0.8600855734580337,63.885450018993666
143,18.83631110666888,146.67145296194735,2.921947570787522,0.016627858843710642,1.4971659620463091,131.14647806609582
144,178.4873173542422,79.18026218964505,3.460939429232573,0.04267301266728062,0.8617270045086027,25.23787633233738
145,189.59500646688033,126.8972036446351,4.087542661743846,0.0032195888988132233,1.3189008726666689,97.33404579620915
146,82.93109106969632,100.81159203977249,0.3832497434968357,0.04856655998518086,0.9524352573812234,30.006027007565514
147,24.663368923700713,117.75106412068429,1.0291330299431563,0.02846997408381749,1.4803686280673265,95.02471558642087
148,175.02716326314962,105.27704077935323,1.454646288535482,0.005895304964567018,1.3001663401298231,47.252894570943
149,154.25422388437283,124.2364034592091,0.41735336227791797,0.02489068302082019,1.3837773600962435,33.606952577348636
150,77.10371468818506,108.93477655847605,0.20242950666354675,0.032281594096932584,0.5803909504895315,32.204742570440686
151,140.8146286445222,98.6411274192555,4.335172352418159,0.008511037515832851,0.7204658863787643,43.4014418042487
152,116.01698090415522,74.35701966292353,1.237992159035615,0.037216315465372886,1.4035899201974904,32.394509624851125
153,45.958107260139,123.85161351921606,4.515595661702199,0.013308183075441106,0.3871702926827012,74.33862404456127
154,192.6939339173591,93.1305353638032,3.599678044598181,0.03061141103878309,0.832110873954082,32.22110637279451
155,165.57084117243127,115.74229746232092,4.275948479692965,0.026317110706514206,0.15903510028523832,1.4595004129498097
156,126.2314854812834,148.37974032196522,4.094380967035648,0.0036393437359256192,0.398933451177853,53.34332906416846
157,14.910019194904267,56.00570526766706,1.3735423016875798,0.008754820930946842,1.1884714922521944,43.63147058874364
158,79.13837957299876,127.46519526926788,2.7160103371236373,0.04556151797559559,0.9738381312012394,73.19590827715241
159,30.99253448810524,115.5242575663887,3.740306948122027,0.01409916652689321,0.47045741582712847,80.45294586924244
160,62.247508663979964,147.7381836591587,3.6232301389100496,0.01772728896062618,1.4333506367956736,122.95225919075232
161,11.653118223176516,74.74538081990951,4.754634451669451,0.0426793194005435,1.121384979466461,55.85326435232506
162,188.67023385857516,102.94654643395255,3.0402131071650684,0.01755684925491239,1.03813273563836,49.59550742017687
163,108.35537769966,64.91775006452615,0.5966177995035926,0.04850474584853428,1.438237165249367,17.152311215111116
164,158.97019749005537,67.99600206921767,4.611113487737725,0.013432787459226311,1.1901977563400066,44.38700094440117
165,165.80754582995962,134.07465811485275,1.9937937219342001,0.03980069553200415,0.14586751566617498,1.0392434360896523
166,8.495722611564105,82.09894276549934,2.581464244526069,0.020545959021240952,0.7435606821245746,69.6954758991406
167,52.623254476873726,114.7548946683605,0.09425460085357884,0.024685881518963317,0.7906597927627437,61.86838270263081
168,149.37648423487752,146.68238175845062,0.34949676591165435,0.010802743208116316,1.2416779227248897,40.71157004428154
169,70.1684440470858,59.091584133245064,1.733722302655654,0.04165507219694509,0.3474662471269109,5.261439316092588
170,105.62116688527506,104.55439590125779,3.7934499328541933,0.046055054456980125,0.4257642939697918,22.910325688842224
171,171.79909450720152,87.92033062885933,3.5924921069352154,0.007617533808833936,0.9801641232718701,44.23742354334192
172,76.49602544914598,120.52688759515708,4.065974587829658,0.03560719807295526,1.1018739839468785,80.59934616729738
173,22.69858535003464,97.50636342317725,2.710465538544919,0.03286656111327843,1.4131715841766677,79.2191306959954
174,173.95017024621637,103.38163957200395,4.999619040467454,0.03466393362187785,1.2279837035561036,66.46683725787165
175,90.4578597203559,129.41025995652626,1.2371156490151203,0.049428286118291254,0.1250191472825157,31.361589686687978
176,151.7592006455656,126.0346168101023,3.7120190739087056,0.040710302332015315,0.8082032158543009,52.99630717808645
177,10.611887318741985,85.90495586041885,1.2835071099823376,0.04315742898918309,1.4050105257547245,72.45730519209684
178,77.03883409761761,115.87392429016613,3.2678365984432984,0.030864167795134033,0.7792102266902042,61.94831804899337
179,117.37887167657146,108.751060726008,0.9144834001875335,0.03282287873471375,0.2328273948179067,5.058385301080911
180,83.9216759418143,129.41079213469928,2.527529395231981,0.01812252200123745,0.9902719105073122,80.29114296245095
181,10.120690770766583,120.00243198512398,1.0739724757025564,0.019796025476247047,1.4889835730957144,108.37875306138615
182,187.85077452232338,78.73371610682219,2.221414690115864,0.01028233091989525,0.22429461598708306,0.04650414094653399
183,146.06312326760334,101.61304526324572,2.2695425463886867,0.0034126451963597654,0.7912497239841308,35.11282555431458
184,117.28757166405256,92.8978961986971,4.413125327318696,0.01032883003163082,0.8199899440875739,49.30768198104907
185,34.1247828091342,51.631395231414665,0.03462103946134665,0.01836271743610937,0.5340689330157157,17.473813317697356
186,180.75236757450267,106.98982370857127,3.4512146761288074,0.032122031755885086,0.08479249183937054,0.00012763349161057456
187,165.07265380375506,62.82036895154768,1.1671326129592696,0.002299878448685877,0.5703197871928729,1.5008197578630726
188,15.816879988155641,121.4337425401923,3.2682298901806623,0.02006707671465434,0.33763178747840267,97.9124019632446
189,89.03611272533671,141.4026958964428,3.6835617435268326,0.0389976685150558,1.397044275401969,103.76332867202227
190,167.43216062375586,65.77731928306406,2.0665555133058473,0.008511379658439344,0.5464396972890451,4.248050136091374
191,180.7720421307341,89.5768296862001,3.3991624357450814,0.020243848507791793,0.5129641394264115,12.738078447298033
192,70.41947309216663,93.92637321363551,4.135323721608679,0.01393865804710609,0.9191032393378473,61.11201970429114
193,22.255532553497638,109.99826440679763,1.995095230454809,0.018542268948056745,0.8482242509402541,86.07563479056867
194,73.23052475627973,148.06223358772704,2.1321135425359676,0.0051141191460201425,1.1794374250731254,107.67124644561613
195,123.21852356613692,138.28190839584113,4.225183829745992,0.009074236006580843,1.2676862677069742,108.42176828257362
196,47.390349345369565,83.78521698981311,3.7955655232514958,0.0464442062615284,0.848243630687702,46.974296494393776
197,41.10349245820657,116.82694773891605,2.8381983809900326,0.033134875104480016,0.9888584385534921,81.51139423200334
198,103.9730708019319,116.62345333549008,3.4096447284375846,0.011214182734889513,0.24086329675409895,23.43972856563125
199,144.8347477096367,81.5695701816137,4.010446651198615,0.00740764760333364,0.5724334474181332,21.40578469322574
200,14.697917686907513,144.77533326897031,2.439207413966946,0.04518161511731514,1.212743177859838,118.803378423719
201,40.64840814318862,110.76915149715293,3.9071990099115697,0.012492501638789337,1.4372763323948807,95.67222738445366
202,41.45110900234543,82.55379412818773,4.7288550401914895,0.012605717517029637,1.3423155066699313,69.69860330197096
203,87.28122979555602,102.16228169865674,1.1741498608039276,0.040850668072284026,0.13407467858515212,11.840202778348456
204,48.04271745429918,66.89207628889747,2.0728293196289265,0.009090968591291073,0.2903522529299327,20.658677614184505
205,167.02318558795693,147.29759760142503,1.8439657880152711,0.012953618654946653,0.9137425119062027,61.13020665731604
206,30.595844845287147,56.9348014174189,1.0612506330857785,0.030578314589999673,0.29688896336954834,24.650084623663204
207,169.05953451971703,73.05525854019905,1.4160621525887924,0.033011549889580744,1.0469751840648296,17.010065121313843
208,34.868073694978506,119.89640153463587,4.650588856281612,0.03889287581614432,0.23610227885290758,65.39590197986979
209,139.61216831764995,142.50673648221007,4.0391712815877545,0.025389222051135835,0.37251107220325363,33.866337228391565
210,25.960619312274403,120.80664470852321,0.6711506751148472,0.021102084109727214,0.24028009863487937,93.14713857787935
211,78.62769608433669,53.49720992669474,4.456217593862429,0.03544212504009747,0.7761506534932646,21.56634310571769
212,156.89907239258548,84.41509215381258,3.3708514199175417,0.012362507125969473,0.29482022999343405,3.190142736463617
213,74.07935599514552,65.4834808998884,3.743843382128436,0.01867892090908743,1.0864348643543407,41.38458919879665
214,192.62316535917196,91.10265752662812,1.8342798228592687,0.03547960427369117,1.4026630953503536,43.47380107614238
215,119.01872819530377,80.6273577397124,4.353138614834412,0.002461924133461242,0.4702818341115186,20.55868655473223
216,195.90002775759277,50.64616380641782,4.896846413532561,0.04546385818133646,1.2006828091107615,25.817650458501642
217,40.0703783645949,93.90104696725912,0.447468208824211,0.01458434951913137,0.8232254885642419,54.10652435257287
218,6.501158851546185,116.34632910354445,4.382272257255728,0.04803771222296516,1.2465498432126252,90.79157450781373
219,171.37848115366526,110.82246706401266,0.7684214516502413,0.04401697737647859,0.42580795694460444,2.4834751766279286
220,90.84195073957169,66.95246687817405,4.617750232856583,0.035579338897162714,0.8406093336216472,30.918575710184907
221,176.06472908825683,73.00606532840558,3.5459344497177185,0.010569749826114486,0.08241117124395464,4.611772375941818e-09
222,190.64637046640104,124.37467147417152,2.2018797339060994,0.04103765804600053,0.6529332492247947,25.164100914682304
223,10.65788664225451,113.58904694603623,4.250378839265986,0.004332976187000926,1.0491442446210955,104.48429876016925
224,135.48909250613573,107.45173487499119,0.44673288111664267,0.019170047300994832,0.05625840881391647,5.4715961801346865e-11
225,35.20307105217342,81.96093047158892,1.6916203213646075,0.034896876846243034,1.401501717966153,59.22436392194699
226,1.5155245298495101,135.18329463355167,0.46316133816418525,0.024670926966761198,1.1811261400077522,132.1318738121611
227,131.3058177764423,111.53397085047001,1.7909735771767092,0.027666200412879424,1.264354466588676,59.38509102590143
228,34.86591329243451,81.96358123822802,2.250797038056918,0.0394841835230941,0.5703353631421878,44.32104550753955
229,23.872321129194752,123.51897311481419,2.22126216852247,0.0457238673609674,0.16878598563326175,87.71752663662053
230,145.81054727759286,75.69484502603876,2.8570867175619603,0.012584895448573576,0.09085096910534314,1.0792263202037233e-05
231,66.34083791085541,106.32836718811375,4.979707457857721,0.03606729571713354,0.2952523447642987,33.1380559077803
232,30.275519059629485,102.14677220359367,1.0081833088197711,0.042417417677592474,0.2810377993610808,67.5951335170419
233,189.1179754420782,108.27437349111364,3.0091271651673965,0.005363647449907818,1.2995305626823968,70.34648733679835
234,129.17764478948578,136.21450653055126,0.18993838756148074,0.0010353106408826245,0.05797813492856113,7.032275087490291
235,17.255912661272088,97.38998890313576,1.107037380694313,0.030959455794503862,0.6667076686191935,76.92195007353423
236,144.77201215087155,51.97396301703214,4.858459609131516,0.031682617003817796,0.4937076822653876,5.636748013399445
237,132.54484459213373,115.95733491549673,0.6458084570014022,0.016000196283890558,0.09896207625937362,0.13608360003461684
238,87.56629949292885,120.61692178587775,1.7617309951600486,0.017753543293820586,0.3073341842645269,35.08259418061131
239,106.12540439911675,79.29464105587313,1.894229785793446,0.04050947117716016,0.42271297855513174,8.022024901447342
240,79.28265523408027,143.88476657953885,1.0470000732532703,0.037453025459191054,1.422913050580724,90.9687927480791
241,47.99340286132201,93.81831556286478,2.2681410044385424,0.015193413037910459,0.9029340750034235,59.295770821183005
242,8.834514670615,117.68555476359485,0.6826570468512627,0.02673767532429841,1.2621503400442327,106.78881510034023
243,92.22442097783939,138.56008541272425,3.758259879411014,0.026806784263324016,1.1447872927082232,96.71776616542736
244,24.39849023985947,122.7745221292947,1.3298629227176118,0.04593212354837853,1.0656647927075997,93.91233012031309
245,106.23478413144751,58.95018038391776,2.493733426764488,0.014288122966674758,1.16877108817031,29.98176395635203
246,51.53487309766687,95.95667263074668,2.2756474061339276,0.037242396087136906,0.5600725183740048,45.25776480559917
247,84.98998980501469,103.20627029657493,3.7051115083409982,0.039262627896614534,1.4341186998521667,74.64708523647245
248,144.46518953044236,94.146333795169,3.865545620791879,0.003543157881467592,0.6388360617221877,32.90400328723007
249,149.18273473393776,119.1077791652016,3.27425403629845,0.017776571437388165,0.7034425502344831,45.108156866548455
250,134.45891380985725,81.73643295446932,4.2326283601998815,0.03898342181380009,0.6563383830427324,23.3408305316349
251,75.9875947450597,74.58899118272737,0.8662868393656842,0.047150356747008196,1.436315282040854,34.45180862605039
252,121.03383379954364,90.24654472600804,4.026154089168553,0.044885840056853865,0.4673922966723514,16.602569887987283
253,174.45487716219753,100.23272133441648,4.233584904733577,0.0021115393979104944,1.2009070238564064,71.25576422498385
254,110.45576165743074,108.78697204966154,1.6956854862210475,0.029649678291981073,0.30872652927175037,13.759788691162086
255,132.0082103722495,113.8120628832338,4.404882921349833,0.04537641840101432,1.1778606907952607,69.32689841388857
256,25.762110272975256,88.71780920216949,3.383469055669055,0.012758565155200293,0.20907404141638558,59.21207409581649
257,114.06241545062719,75.62611830365532,3.15720678377276,0.03481186332371034,1.1209854375232824,40.18279302512464
258,65.30156929500774,65.89905741714107,4.1743539235566915,0.028708025909566542,0.343211742871133,13.742197407396638
259,70.37592752920834,129.114849996016,3.1603483974720477,0.035940507902674106,0.4501151199038736,56.20855601102812
260,69.50129589516784,57.104336019794246,3.2078396440505164,0.020625662877487384,0.8987193483244242,27.948814121867926
261,63.54907223641253,60.52733930898256,0.6737178909973174,0.007412338699163721,1.03087944202806,18.661017781860714
262,147.97679513986083,98.87452844288197,0.41806879308378453,0.04375114764162378,0.7412995796071741,5.887405273046351
263,190.17439126561743,115.72465525590313,4.8307603559986445,0.03462269446092623,0.6148839060621296,32.98797720801577
264,143.87366541262,133.21032623446354,0.2618641161931079,0.011916650407919064,0.46623945045893134,8.326602148595022
